token,symbol,name,expiry,strike,lotsize,instrumenttype,exch_seg,tick_size
74974,BANKNIFTY24APR2551700CE,BANKNIFTY,24APR2025,5170000.000000,30,OPTIDX,NFO,5.000000
74979,BANKNIFTY24APR2551900PE,BANKNIFTY,24APR2025,5190000.000000,30,OPTIDX,NFO,5.000000
75001,BANKNIFTY24APR2553000PE,BANKNIFTY,24APR2025,5300000.000000,30,OPTIDX,NFO,5.000000
75009,BANKNIFTY24APR2553400PE,BANKNIFTY,24APR2025,5340000.000000,30,OPTIDX,NFO,5.000000
75118,BANKNIFTY24APR2554100CE,BANKNIFTY,24APR2025,5410000.000000,30,OPTIDX,NFO,5.000000
75344,BANKNIFTY24APR2554800CE,BANKNIFTY,24APR2025,5480000.000000,30,OPTIDX,NFO,5.000000
75465,BANKNIFTY24APR2555700PE,BANKNIFTY,24APR2025,5570000.000000,30,OPTIDX,NFO,5.000000
75507,BANKNIFTY24APR2556000PE,BANKNIFTY,24APR2025,5600000.000000,30,OPTIDX,NFO,5.000000
76566,FINNIFTY24APR2521000PE,FINNIFTY,24APR2025,2100000.000000,65,OPTIDX,NFO,5.000000
76673,FINNIFTY24APR2521700CE,FINNIFTY,24APR2025,2170000.000000,65,OPTIDX,NFO,5.000000
76625,FINNIFTY24APR2521600PE,FINNIFTY,24APR2025,2160000.000000,65,OPTIDX,NFO,5.000000
76792,FINNIFTY24APR2522400PE,FINNIFTY,24APR2025,2240000.000000,65,OPTIDX,NFO,5.000000
76891,FINNIFTY24APR2523000PE,FINNIFTY,24APR2025,2300000.000000,65,OPTIDX,NFO,5.000000
76900,FINNIFTY24APR2523400PE,FINNIFTY,24APR2025,2340000.000000,65,OPTIDX,NFO,5.000000
76949,FINNIFTY24APR2523800CE,FINNIFTY,24APR2025,2380000.000000,65,OPTIDX,NFO,5.000000
76953,FINNIFTY24APR2524000CE,FINNIFTY,24APR2025,2400000.000000,65,OPTIDX,NFO,5.000000
76905,FINNIFTY24APR2523700CE,FINNIFTY,24APR2025,2370000.000000,65,OPTIDX,NFO,5.000000
76973,FINNIFTY24APR2524800CE,FINNIFTY,24APR2025,2480000.000000,65,OPTIDX,NFO,5.000000
76979,FINNIFTY24APR2525100CE,FINNIFTY,24APR2025,2510000.000000,65,OPTIDX,NFO,5.000000
76993,FINNIFTY24APR2525400PE,FINNIFTY,24APR2025,2540000.000000,65,OPTIDX,NFO,5.000000
76999,FINNIFTY24APR2525500CE,FINNIFTY,24APR2025,2550000.000000,65,OPTIDX,NFO,5.000000
77000,FINNIFTY24APR2525500PE,FINNIFTY,24APR2025,2550000.000000,65,OPTIDX,NFO,5.000000
77056,FINNIFTY24APR2526700PE,FINNIFTY,24APR2025,2670000.000000,65,OPTIDX,NFO,5.000000
77065,FINNIFTY24APR2527100PE,FINNIFTY,24APR2025,2710000.000000,65,OPTIDX,NFO,5.000000
77023,FINNIFTY24APR2525800PE,FINNIFTY,24APR2025,2580000.000000,65,OPTIDX,NFO,5.000000
77111,FINNIFTY24APR2527600CE,FINNIFTY,24APR2025,2760000.000000,65,OPTIDX,NFO,5.000000
77559,MIDCPNIFTY24APR259700PE,MIDCPNIFTY,24APR2025,970000.000000,120,OPTIDX,NFO,5.000000
77614,MIDCPNIFTY24APR2510050CE,MIDCPNIFTY,24APR2025,1005000.000000,120,OPTIDX,NFO,5.000000
77703,MIDCPNIFTY24APR2510325PE,MIDCPNIFTY,24APR2025,1032500.000000,120,OPTIDX,NFO,5.000000
77738,MIDCPNIFTY24APR2510700CE,MIDCPNIFTY,24APR2025,1070000.000000,120,OPTIDX,NFO,5.000000
77747,MIDCPNIFTY24APR2510775CE,MIDCPNIFTY,24APR2025,1077500.000000,120,OPTIDX,NFO,5.000000
77765,MIDCPNIFTY24APR2510850PE,MIDCPNIFTY,24APR2025,1085000.000000,120,OPTIDX,NFO,5.000000
77715,MIDCPNIFTY24APR2510425PE,MIDCPNIFTY,24APR2025,1042500.000000,120,OPTIDX,NFO,5.000000
77799,MIDCPNIFTY24APR2511050CE,MIDCPNIFTY,24APR2025,1105000.000000,120,OPTIDX,NFO,5.000000
77803,MIDCPNIFTY24APR2511100CE,MIDCPNIFTY,24APR2025,1110000.000000,120,OPTIDX,NFO,5.000000
77802,MIDCPNIFTY24APR2511075PE,MIDCPNIFTY,24APR2025,1107500.000000,120,OPTIDX,NFO,5.000000
77814,MIDCPNIFTY24APR2511200PE,MIDCPNIFTY,24APR2025,1120000.000000,120,OPTIDX,NFO,5.000000
77830,MIDCPNIFTY24APR2511275CE,MIDCPNIFTY,24APR2025,1127500.000000,120,OPTIDX,NFO,5.000000
77843,MIDCPNIFTY24APR2511400CE,MIDCPNIFTY,24APR2025,1140000.000000,120,OPTIDX,NFO,5.000000
77844,MIDCPNIFTY24APR2511400PE,MIDCPNIFTY,24APR2025,1140000.000000,120,OPTIDX,NFO,5.000000
77818,MIDCPNIFTY24APR2511250PE,MIDCPNIFTY,24APR2025,1125000.000000,120,OPTIDX,NFO,5.000000
77853,MIDCPNIFTY24APR2511475CE,MIDCPNIFTY,24APR2025,1147500.000000,120,OPTIDX,NFO,5.000000
77854,MIDCPNIFTY24APR2511475PE,MIDCPNIFTY,24APR2025,1147500.000000,120,OPTIDX,NFO,5.000000
77870,MIDCPNIFTY24APR2511600PE,MIDCPNIFTY,24APR2025,1160000.000000,120,OPTIDX,NFO,5.000000
77933,MIDCPNIFTY24APR2512050CE,MIDCPNIFTY,24APR2025,1205000.000000,120,OPTIDX,NFO,5.000000
77936,MIDCPNIFTY24APR2512075PE,MIDCPNIFTY,24APR2025,1207500.000000,120,OPTIDX,NFO,5.000000
77950,MIDCPNIFTY24APR2512250PE,MIDCPNIFTY,24APR2025,1225000.000000,120,OPTIDX,NFO,5.000000
77961,MIDCPNIFTY24APR2512350CE,MIDCPNIFTY,24APR2025,1235000.000000,120,OPTIDX,NFO,5.000000
77988,MIDCPNIFTY24APR2512525PE,MIDCPNIFTY,24APR2025,1252500.000000,120,OPTIDX,NFO,5.000000
78158,MIDCPNIFTY24APR2512825CE,MIDCPNIFTY,24APR2025,1282500.000000,120,OPTIDX,NFO,5.000000
78249,MIDCPNIFTY24APR2513300CE,MIDCPNIFTY,24APR2025,1330000.000000,120,OPTIDX,NFO,5.000000
78266,MIDCPNIFTY24APR2513500PE,MIDCPNIFTY,24APR2025,1350000.000000,120,OPTIDX,NFO,5.000000
78273,MIDCPNIFTY24APR2513600CE,MIDCPNIFTY,24APR2025,1360000.000000,120,OPTIDX,NFO,5.000000
79206,NIFTY24APR2520500CE,NIFTY,24APR2025,2050000.000000,75,OPTIDX,NFO,5.000000
79211,NIFTY24APR2520550PE,NIFTY,24APR2025,2055000.000000,75,OPTIDX,NFO,5.000000
79231,NIFTY24APR2521050CE,NIFTY,24APR2025,2105000.000000,75,OPTIDX,NFO,5.000000
79248,NIFTY24APR2521300PE,NIFTY,24APR2025,2130000.000000,75,OPTIDX,NFO,5.000000
79218,NIFTY24APR2520700PE,NIFTY,24APR2025,2070000.000000,75,OPTIDX,NFO,5.000000
79222,NIFTY24APR2520800PE,NIFTY,24APR2025,2080000.000000,75,OPTIDX,NFO,5.000000
79251,NIFTY24APR2521400CE,NIFTY,24APR2025,2140000.000000,75,OPTIDX,NFO,5.000000
79264,NIFTY24APR2521700CE,NIFTY,24APR2025,2170000.000000,75,OPTIDX,NFO,5.000000
79265,NIFTY24APR2521700PE,NIFTY,24APR2025,2170000.000000,75,OPTIDX,NFO,5.000000
79266,NIFTY24APR2521750CE,NIFTY,24APR2025,2175000.000000,75,OPTIDX,NFO,5.000000
79269,NIFTY24APR2521800PE,NIFTY,24APR2025,2180000.000000,75,OPTIDX,NFO,5.000000
79283,NIFTY24APR2522000CE,NIFTY,24APR2025,2200000.000000,75,OPTIDX,NFO,5.000000
79370,NIFTY24APR2522200CE,NIFTY,24APR2025,2220000.000000,75,OPTIDX,NFO,5.000000
79372,NIFTY24APR2522200PE,NIFTY,24APR2025,2220000.000000,75,OPTIDX,NFO,5.000000
79400,NIFTY24APR2522650CE,NIFTY,24APR2025,2265000.000000,75,OPTIDX,NFO,5.000000
79423,NIFTY24APR2522900PE,NIFTY,24APR2025,2290000.000000,75,OPTIDX,NFO,5.000000
79424,NIFTY24APR2522950CE,NIFTY,24APR2025,2295000.000000,75,OPTIDX,NFO,5.000000
79428,NIFTY24APR2523000CE,NIFTY,24APR2025,2300000.000000,75,OPTIDX,NFO,5.000000
79433,NIFTY24APR2523000PE,NIFTY,24APR2025,2300000.000000,75,OPTIDX,NFO,5.000000
79437,NIFTY24APR2523100PE,NIFTY,24APR2025,2310000.000000,75,OPTIDX,NFO,5.000000
79439,NIFTY24APR2523150PE,NIFTY,24APR2025,2315000.000000,75,OPTIDX,NFO,5.000000
79442,NIFTY24APR2523250CE,NIFTY,24APR2025,2325000.000000,75,OPTIDX,NFO,5.000000
79487,NIFTY24APR2523350PE,NIFTY,24APR2025,2335000.000000,75,OPTIDX,NFO,5.000000
79489,NIFTY24APR2523400PE,NIFTY,24APR2025,2340000.000000,75,OPTIDX,NFO,5.000000
79490,NIFTY24APR2523450CE,NIFTY,24APR2025,2345000.000000,75,OPTIDX,NFO,5.000000
79546,NIFTY24APR2524050PE,NIFTY,24APR2025,2405000.000000,75,OPTIDX,NFO,5.000000
79511,NIFTY24APR2523750CE,NIFTY,24APR2025,2375000.000000,75,OPTIDX,NFO,5.000000
79512,NIFTY24APR2523750PE,NIFTY,24APR2025,2375000.000000,75,OPTIDX,NFO,5.000000
79632,NIFTY24APR2524300CE,NIFTY,24APR2025,2430000.000000,75,OPTIDX,NFO,5.000000
79646,NIFTY24APR2524650CE,NIFTY,24APR2025,2465000.000000,75,OPTIDX,NFO,5.000000
79642,NIFTY24APR2524550CE,NIFTY,24APR2025,2455000.000000,75,OPTIDX,NFO,5.000000
79669,NIFTY24APR2524650PE,NIFTY,24APR2025,2465000.000000,75,OPTIDX,NFO,5.000000
79689,NIFTY24APR2524900PE,NIFTY,24APR2025,2490000.000000,75,OPTIDX,NFO,5.000000
79738,NIFTY24APR2525250PE,NIFTY,24APR2025,2525000.000000,75,OPTIDX,NFO,5.000000
79739,NIFTY24APR2525300CE,NIFTY,24APR2025,2530000.000000,75,OPTIDX,NFO,5.000000
80808,NIFTYNXT5024APR2553200CE,NIFTYNXT50,24APR2025,5320000.000000,25,OPTIDX,NFO,5.000000
80888,NIFTYNXT5024APR2553300PE,NIFTYNXT50,24APR2025,5330000.000000,25,OPTIDX,NFO,5.000000
80964,NIFTYNXT5024APR2554300CE,NIFTYNXT50,24APR2025,5430000.000000,25,OPTIDX,NFO,5.000000
81032,NIFTYNXT5024APR2554700CE,NIFTYNXT50,24APR2025,5470000.000000,25,OPTIDX,NFO,5.000000
81047,NIFTYNXT5024APR2555300PE,NIFTYNXT50,24APR2025,5530000.000000,25,OPTIDX,NFO,5.000000
81059,NIFTYNXT5024APR2555800PE,NIFTYNXT50,24APR2025,5580000.000000,25,OPTIDX,NFO,5.000000
81069,NIFTYNXT5024APR2556200PE,NIFTYNXT50,24APR2025,5620000.000000,25,OPTIDX,NFO,5.000000
81074,NIFTYNXT5024APR2556500CE,NIFTYNXT50,24APR2025,5650000.000000,25,OPTIDX,NFO,5.000000
81087,NIFTYNXT5024APR2557000PE,NIFTYNXT50,24APR2025,5700000.000000,25,OPTIDX,NFO,5.000000
81100,NIFTYNXT5024APR2557700CE,NIFTYNXT50,24APR2025,5770000.000000,25,OPTIDX,NFO,5.000000
81101,NIFTYNXT5024APR2557700PE,NIFTYNXT50,24APR2025,5770000.000000,25,OPTIDX,NFO,5.000000
81110,NIFTYNXT5024APR2558100PE,NIFTYNXT50,24APR2025,5810000.000000,25,OPTIDX,NFO,5.000000
81111,NIFTYNXT5024APR2558200CE,NIFTYNXT50,24APR2025,5820000.000000,25,OPTIDX,NFO,5.000000
81125,NIFTYNXT5024APR2558800CE,NIFTYNXT50,24APR2025,5880000.000000,25,OPTIDX,NFO,5.000000
81167,NIFTYNXT5024APR2559100CE,NIFTYNXT50,24APR2025,5910000.000000,25,OPTIDX,NFO,5.000000
81194,NIFTYNXT5024APR2560000CE,NIFTYNXT50,24APR2025,6000000.000000,25,OPTIDX,NFO,5.000000
81214,NIFTYNXT5024APR2560700CE,NIFTYNXT50,24APR2025,6070000.000000,25,OPTIDX,NFO,5.000000
81326,NIFTYNXT5024APR2562500CE,NIFTYNXT50,24APR2025,6250000.000000,25,OPTIDX,NFO,5.000000
81254,NIFTYNXT5024APR2561100PE,NIFTYNXT50,24APR2025,6110000.000000,25,OPTIDX,NFO,5.000000
81270,NIFTYNXT5024APR2561500CE,NIFTYNXT50,24APR2025,6150000.000000,25,OPTIDX,NFO,5.000000
81284,NIFTYNXT5024APR2562200CE,NIFTYNXT50,24APR2025,6220000.000000,25,OPTIDX,NFO,5.000000
81379,NIFTYNXT5024APR2562700PE,NIFTYNXT50,24APR2025,6270000.000000,25,OPTIDX,NFO,5.000000
81443,NIFTYNXT5024APR2563100PE,NIFTYNXT50,24APR2025,6310000.000000,25,OPTIDX,NFO,5.000000
81453,NIFTYNXT5024APR2563400PE,NIFTYNXT50,24APR2025,6340000.000000,25,OPTIDX,NFO,5.000000
81464,NIFTYNXT5024APR2563800CE,NIFTYNXT50,24APR2025,6380000.000000,25,OPTIDX,NFO,5.000000
81536,NIFTYNXT5024APR2564300CE,NIFTYNXT50,24APR2025,6430000.000000,25,OPTIDX,NFO,5.000000
81550,NIFTYNXT5024APR2564800CE,NIFTYNXT50,24APR2025,6480000.000000,25,OPTIDX,NFO,5.000000
81555,NIFTYNXT5024APR2565000PE,NIFTYNXT50,24APR2025,6500000.000000,25,OPTIDX,NFO,5.000000
81559,NIFTYNXT5024APR2565200PE,NIFTYNXT50,24APR2025,6520000.000000,25,OPTIDX,NFO,5.000000
81568,NIFTYNXT5024APR2565700CE,NIFTYNXT50,24APR2025,6570000.000000,25,OPTIDX,NFO,5.000000
81668,NIFTYNXT5024APR2566800PE,NIFTYNXT50,24APR2025,6680000.000000,25,OPTIDX,NFO,5.000000
81790,NIFTYNXT5024APR2567000PE,NIFTYNXT50,24APR2025,6700000.000000,25,OPTIDX,NFO,5.000000
81858,NIFTYNXT5024APR2567700PE,NIFTYNXT50,24APR2025,6770000.000000,25,OPTIDX,NFO,5.000000
81860,NIFTYNXT5024APR2567800PE,NIFTYNXT50,24APR2025,6780000.000000,25,OPTIDX,NFO,5.000000
81861,NIFTYNXT5024APR2567900CE,NIFTYNXT50,24APR2025,6790000.000000,25,OPTIDX,NFO,5.000000
71380,NIFTY26JUN2524000PE,NIFTY,26JUN2025,2400000.000000,75,OPTIDX,NFO,5.000000
71403,NIFTY24DEC2526000PE,NIFTY,24DEC2025,2600000.000000,75,OPTIDX,NFO,5.000000
71547,NIFTY24JUN2718000CE,NIFTY,24JUN2027,1800000.000000,75,OPTIDX,NFO,5.000000
71549,NIFTY24JUN2719000CE,NIFTY,24JUN2027,1900000.000000,75,OPTIDX,NFO,5.000000
71556,NIFTY24JUN2722000CE,NIFTY,24JUN2027,2200000.000000,75,OPTIDX,NFO,5.000000
71559,NIFTY24JUN2723000PE,NIFTY,24JUN2027,2300000.000000,75,OPTIDX,NFO,5.000000
71560,NIFTY24JUN2724000CE,NIFTY,24JUN2027,2400000.000000,75,OPTIDX,NFO,5.000000
74380,BANKNIFTY24APR2541000PE,BANKNIFTY,24APR2025,4100000.000000,30,OPTIDX,NFO,5.000000
74445,BANKNIFTY24APR2541500CE,BANKNIFTY,24APR2025,4150000.000000,30,OPTIDX,NFO,5.000000
74460,BANKNIFTY24APR2542000PE,BANKNIFTY,24APR2025,4200000.000000,30,OPTIDX,NFO,5.000000
74488,BANKNIFTY24APR2543400PE,BANKNIFTY,24APR2025,4340000.000000,30,OPTIDX,NFO,5.000000
74541,BANKNIFTY24APR2544300CE,BANKNIFTY,24APR2025,4430000.000000,30,OPTIDX,NFO,5.000000
74603,BANKNIFTY24APR2544900CE,BANKNIFTY,24APR2025,4490000.000000,30,OPTIDX,NFO,5.000000
74606,BANKNIFTY24APR2545000PE,BANKNIFTY,24APR2025,4500000.000000,30,OPTIDX,NFO,5.000000
74601,BANKNIFTY24APR2544800CE,BANKNIFTY,24APR2025,4480000.000000,30,OPTIDX,NFO,5.000000
74635,BANKNIFTY24APR2545800CE,BANKNIFTY,24APR2025,4580000.000000,30,OPTIDX,NFO,5.000000
74616,BANKNIFTY24APR2545500CE,BANKNIFTY,24APR2025,4550000.000000,30,OPTIDX,NFO,5.000000
74626,BANKNIFTY24APR2545500PE,BANKNIFTY,24APR2025,4550000.000000,30,OPTIDX,NFO,5.000000
74627,BANKNIFTY24APR2545600CE,BANKNIFTY,24APR2025,4560000.000000,30,OPTIDX,NFO,5.000000
74649,BANKNIFTY24APR2546100PE,BANKNIFTY,24APR2025,4610000.000000,30,OPTIDX,NFO,5.000000
74654,BANKNIFTY24APR2546400CE,BANKNIFTY,24APR2025,4640000.000000,30,OPTIDX,NFO,5.000000
74655,BANKNIFTY24APR2546400PE,BANKNIFTY,24APR2025,4640000.000000,30,OPTIDX,NFO,5.000000
74693,BANKNIFTY24APR2547400PE,BANKNIFTY,24APR2025,4740000.000000,30,OPTIDX,NFO,5.000000
74701,BANKNIFTY24APR2547700CE,BANKNIFTY,24APR2025,4770000.000000,30,OPTIDX,NFO,5.000000
74716,BANKNIFTY24APR2548400PE,BANKNIFTY,24APR2025,4840000.000000,30,OPTIDX,NFO,5.000000
74806,BANKNIFTY24APR2549900CE,BANKNIFTY,24APR2025,4990000.000000,30,OPTIDX,NFO,5.000000
74813,BANKNIFTY24APR2550200PE,BANKNIFTY,24APR2025,5020000.000000,30,OPTIDX,NFO,5.000000
74814,BANKNIFTY24APR2550300CE,BANKNIFTY,24APR2025,5030000.000000,30,OPTIDX,NFO,5.000000
74819,BANKNIFTY24APR2550400PE,BANKNIFTY,24APR2025,5040000.000000,30,OPTIDX,NFO,5.000000
74975,BANKNIFTY24APR2551700PE,BANKNIFTY,24APR2025,5170000.000000,30,OPTIDX,NFO,5.000000
74980,BANKNIFTY24APR2552000CE,BANKNIFTY,24APR2025,5200000.000000,30,OPTIDX,NFO,5.000000
74984,BANKNIFTY24APR2552200CE,BANKNIFTY,24APR2025,5220000.000000,30,OPTIDX,NFO,5.000000
74981,BANKNIFTY24APR2552000PE,BANKNIFTY,24APR2025,5200000.000000,30,OPTIDX,NFO,5.000000
74995,BANKNIFTY24APR2552700PE,BANKNIFTY,24APR2025,5270000.000000,30,OPTIDX,NFO,5.000000
74992,BANKNIFTY24APR2552600CE,BANKNIFTY,24APR2025,5260000.000000,30,OPTIDX,NFO,5.000000
75005,BANKNIFTY24APR2553200PE,BANKNIFTY,24APR2025,5320000.000000,30,OPTIDX,NFO,5.000000
75006,BANKNIFTY24APR2553300CE,BANKNIFTY,24APR2025,5330000.000000,30,OPTIDX,NFO,5.000000
75012,BANKNIFTY24APR2553600CE,BANKNIFTY,24APR2025,5360000.000000,30,OPTIDX,NFO,5.000000
75044,BANKNIFTY24APR2554000CE,BANKNIFTY,24APR2025,5400000.000000,30,OPTIDX,NFO,5.000000
75120,BANKNIFTY24APR2554200CE,BANKNIFTY,24APR2025,5420000.000000,30,OPTIDX,NFO,5.000000
75130,BANKNIFTY24APR2554600CE,BANKNIFTY,24APR2025,5460000.000000,30,OPTIDX,NFO,5.000000
75123,BANKNIFTY24APR2554200PE,BANKNIFTY,24APR2025,5420000.000000,30,OPTIDX,NFO,5.000000
75129,BANKNIFTY24APR2554500PE,BANKNIFTY,24APR2025,5450000.000000,30,OPTIDX,NFO,5.000000
75442,BANKNIFTY24APR2555400PE,BANKNIFTY,24APR2025,5540000.000000,30,OPTIDX,NFO,5.000000
75500,BANKNIFTY24APR2555800PE,BANKNIFTY,24APR2025,5580000.000000,30,OPTIDX,NFO,5.000000
75501,BANKNIFTY24APR2555900CE,BANKNIFTY,24APR2025,5590000.000000,30,OPTIDX,NFO,5.000000
75526,BANKNIFTY24APR2556500PE,BANKNIFTY,24APR2025,5650000.000000,30,OPTIDX,NFO,5.000000
75587,BANKNIFTY24APR2558500CE,BANKNIFTY,24APR2025,5850000.000000,30,OPTIDX,NFO,5.000000
76568,FINNIFTY24APR2521100PE,FINNIFTY,24APR2025,2110000.000000,65,OPTIDX,NFO,5.000000
76674,FINNIFTY24APR2521700PE,FINNIFTY,24APR2025,2170000.000000,65,OPTIDX,NFO,5.000000
76893,FINNIFTY24APR2523100PE,FINNIFTY,24APR2025,2310000.000000,65,OPTIDX,NFO,5.000000
76902,FINNIFTY24APR2523500PE,FINNIFTY,24APR2025,2350000.000000,65,OPTIDX,NFO,5.000000
76955,FINNIFTY24APR2524100CE,FINNIFTY,24APR2025,2410000.000000,65,OPTIDX,NFO,5.000000
76959,FINNIFTY24APR2524300CE,FINNIFTY,24APR2025,2430000.000000,65,OPTIDX,NFO,5.000000
76975,FINNIFTY24APR2524900CE,FINNIFTY,24APR2025,2490000.000000,65,OPTIDX,NFO,5.000000
77022,FINNIFTY24APR2525800CE,FINNIFTY,24APR2025,2580000.000000,65,OPTIDX,NFO,5.000000
77037,FINNIFTY24APR2526400PE,FINNIFTY,24APR2025,2640000.000000,65,OPTIDX,NFO,5.000000
77054,FINNIFTY24APR2526600PE,FINNIFTY,24APR2025,2660000.000000,65,OPTIDX,NFO,5.000000
77057,FINNIFTY24APR2526800CE,FINNIFTY,24APR2025,2680000.000000,65,OPTIDX,NFO,5.000000
77026,FINNIFTY24APR2526000CE,FINNIFTY,24APR2025,2600000.000000,65,OPTIDX,NFO,5.000000
77063,FINNIFTY24APR2527100CE,FINNIFTY,24APR2025,2710000.000000,65,OPTIDX,NFO,5.000000
77596,MIDCPNIFTY24APR259900CE,MIDCPNIFTY,24APR2025,990000.000000,120,OPTIDX,NFO,5.000000
77516,MIDCPNIFTY24APR259500PE,MIDCPNIFTY,24APR2025,950000.000000,120,OPTIDX,NFO,5.000000
77511,MIDCPNIFTY24APR259300CE,MIDCPNIFTY,24APR2025,930000.000000,120,OPTIDX,NFO,5.000000
77635,MIDCPNIFTY24APR2510125CE,MIDCPNIFTY,24APR2025,1012500.000000,120,OPTIDX,NFO,5.000000
77687,MIDCPNIFTY24APR2510175PE,MIDCPNIFTY,24APR2025,1017500.000000,120,OPTIDX,NFO,5.000000
77689,MIDCPNIFTY24APR2510200PE,MIDCPNIFTY,24APR2025,1020000.000000,120,OPTIDX,NFO,5.000000
77691,MIDCPNIFTY24APR2510225PE,MIDCPNIFTY,24APR2025,1022500.000000,120,OPTIDX,NFO,5.000000
77719,MIDCPNIFTY24APR2510475PE,MIDCPNIFTY,24APR2025,1047500.000000,120,OPTIDX,NFO,5.000000
77726,MIDCPNIFTY24APR2510575CE,MIDCPNIFTY,24APR2025,1057500.000000,120,OPTIDX,NFO,5.000000
77764,MIDCPNIFTY24APR2510850CE,MIDCPNIFTY,24APR2025,1085000.000000,120,OPTIDX,NFO,5.000000
77857,MIDCPNIFTY24APR2511500CE,MIDCPNIFTY,24APR2025,1150000.000000,120,OPTIDX,NFO,5.000000
77807,MIDCPNIFTY24APR2511150CE,MIDCPNIFTY,24APR2025,1115000.000000,120,OPTIDX,NFO,5.000000
77897,MIDCPNIFTY24APR2511725PE,MIDCPNIFTY,24APR2025,1172500.000000,120,OPTIDX,NFO,5.000000
77906,MIDCPNIFTY24APR2511850CE,MIDCPNIFTY,24APR2025,1185000.000000,120,OPTIDX,NFO,5.000000
77913,MIDCPNIFTY24APR2511925PE,MIDCPNIFTY,24APR2025,1192500.000000,120,OPTIDX,NFO,5.000000
77939,MIDCPNIFTY24APR2512125CE,MIDCPNIFTY,24APR2025,1212500.000000,120,OPTIDX,NFO,5.000000
77948,MIDCPNIFTY24APR2512225PE,MIDCPNIFTY,24APR2025,1222500.000000,120,OPTIDX,NFO,5.000000
77966,MIDCPNIFTY24APR2512375CE,MIDCPNIFTY,24APR2025,1237500.000000,120,OPTIDX,NFO,5.000000
77976,MIDCPNIFTY24APR2512400PE,MIDCPNIFTY,24APR2025,1240000.000000,120,OPTIDX,NFO,5.000000
77987,MIDCPNIFTY24APR2512525CE,MIDCPNIFTY,24APR2025,1252500.000000,120,OPTIDX,NFO,5.000000
77989,MIDCPNIFTY24APR2512550CE,MIDCPNIFTY,24APR2025,1255000.000000,120,OPTIDX,NFO,5.000000
78067,MIDCPNIFTY24APR2512650PE,MIDCPNIFTY,24APR2025,1265000.000000,120,OPTIDX,NFO,5.000000
78102,MIDCPNIFTY24APR2512700PE,MIDCPNIFTY,24APR2025,1270000.000000,120,OPTIDX,NFO,5.000000
78153,MIDCPNIFTY24APR2512750PE,MIDCPNIFTY,24APR2025,1275000.000000,120,OPTIDX,NFO,5.000000
78166,MIDCPNIFTY24APR2512900CE,MIDCPNIFTY,24APR2025,1290000.000000,120,OPTIDX,NFO,5.000000
78230,MIDCPNIFTY24APR2513100PE,MIDCPNIFTY,24APR2025,1310000.000000,120,OPTIDX,NFO,5.000000
78274,MIDCPNIFTY24APR2513600PE,MIDCPNIFTY,24APR2025,1360000.000000,120,OPTIDX,NFO,5.000000
79202,NIFTY24APR2520450CE,NIFTY,24APR2025,2045000.000000,75,OPTIDX,NFO,5.000000
79210,NIFTY24APR2520550CE,NIFTY,24APR2025,2055000.000000,75,OPTIDX,NFO,5.000000
79236,NIFTY24APR2521150PE,NIFTY,24APR2025,2115000.000000,75,OPTIDX,NFO,5.000000
79237,NIFTY24APR2521200CE,NIFTY,24APR2025,2120000.000000,75,OPTIDX,NFO,5.000000
79230,NIFTY24APR2521000PE,NIFTY,24APR2025,2100000.000000,75,OPTIDX,NFO,5.000000
79232,NIFTY24APR2521050PE,NIFTY,24APR2025,2105000.000000,75,OPTIDX,NFO,5.000000
79247,NIFTY24APR2521300CE,NIFTY,24APR2025,2130000.000000,75,OPTIDX,NFO,5.000000
79263,NIFTY24APR2521650PE,NIFTY,24APR2025,2165000.000000,75,OPTIDX,NFO,5.000000
79268,NIFTY24APR2521800CE,NIFTY,24APR2025,2180000.000000,75,OPTIDX,NFO,5.000000
79270,NIFTY24APR2521850CE,NIFTY,24APR2025,2185000.000000,75,OPTIDX,NFO,5.000000
79287,NIFTY24APR2522050CE,NIFTY,24APR2025,2205000.000000,75,OPTIDX,NFO,5.000000
79295,NIFTY24APR2522150CE,NIFTY,24APR2025,2215000.000000,75,OPTIDX,NFO,5.000000
79383,NIFTY24APR2522300PE,NIFTY,24APR2025,2230000.000000,75,OPTIDX,NFO,5.000000
79392,NIFTY24APR2522500CE,NIFTY,24APR2025,2250000.000000,75,OPTIDX,NFO,5.000000
79444,NIFTY24APR2523300CE,NIFTY,24APR2025,2330000.000000,75,OPTIDX,NFO,5.000000
79441,NIFTY24APR2523200PE,NIFTY,24APR2025,2320000.000000,75,OPTIDX,NFO,5.000000
79403,NIFTY24APR2522700CE,NIFTY,24APR2025,2270000.000000,75,OPTIDX,NFO,5.000000
79446,NIFTY24APR2523350CE,NIFTY,24APR2025,2335000.000000,75,OPTIDX,NFO,5.000000
79519,NIFTY24APR2523950CE,NIFTY,24APR2025,2395000.000000,75,OPTIDX,NFO,5.000000
79529,NIFTY24APR2524000CE,NIFTY,24APR2025,2400000.000000,75,OPTIDX,NFO,5.000000
79611,NIFTY24APR2524200PE,NIFTY,24APR2025,2420000.000000,75,OPTIDX,NFO,5.000000
79673,NIFTY24APR2524750PE,NIFTY,24APR2025,2475000.000000,75,OPTIDX,NFO,5.000000
79730,NIFTY24APR2525100PE,NIFTY,24APR2025,2510000.000000,75,OPTIDX,NFO,5.000000
79732,NIFTY24APR2525150PE,NIFTY,24APR2025,2515000.000000,75,OPTIDX,NFO,5.000000
